arxiv_id,citation_key,title,authors_short,year,direction_tag,status,source,reason,size_bytes,lines,sections,formulas,pdf_path,md_path
2601.03519,Zhang2026VisionLanguageAction,A Vision-Language-Action Model with Visual Prompt for OFF-Road Autonomous Driving,Liangdong Zhang et al.,2026,O_dense_forest_narrow_passage,success,pymupdf4llm,,33041,321,18,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zhang2026VisionLanguageAction.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zhang2026VisionLanguageAction.md
2601.07434,Guan2026LOONG,LOONG: Online Time-Optimal Autonomous Flight for MAVs in Cluttered Environments,Xin Guan et al.,2026,I_corridor_planning,success,arxiv-e-print,,53014,324,19,157,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Guan2026LOONG.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Guan2026LOONG.md
2601.19972,Cai2026Just,Just in time Informed Trees: Manipulability-Aware Asymptotically Optimized Motion Planning,Kuanqi Cai et al.,2026,Q_informed_sampling,success,arxiv-e-print,,60687,365,26,285,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Cai2026Just.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Cai2026Just.md
2601.20054,Kfer2026GameTheoretic,Game-Theoretic Autonomous Driving: A Graphs of Convex Sets Approach,Nikolaj Käfer et al.,2026,I_corridor_planning,success,arxiv-e-print,,59501,565,27,472,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kfer2026GameTheoretic.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kfer2026GameTheoretic.md
2601.21027,Nam2026Trackcentric,Track-centric Iterative Learning for Global Trajectory Optimization in Autonomous Racing,Youngim Nam et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,47547,334,18,235,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Nam2026Trackcentric.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Nam2026Trackcentric.md
2602.01085,Chen2026Estimating,Estimating Force Interactions of Deformable Linear Objects from their Shapes,Qi Jing Chen et al.,2026,C_elastic_band,success,arxiv-e-print,,32031,174,19,123,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2026Estimating.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2026Estimating.md
2602.01189,Srivastava2026SPOT,SPOT: Spatio-Temporal Obstacle-free Trajectory Planning for UAVs in an Unknown Dynamic Environment,Astik Srivastava et al.,2026,I_corridor_planning,success,arxiv-e-print,,37241,254,21,106,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Srivastava2026SPOT.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Srivastava2026SPOT.md
2602.02826,Callens2026Fast,Fast Near Time-Optimal Motion Planning for Holonomic Vehicles in Structured Environments,Louis Callens et al.,2026,I_corridor_planning,success,arxiv-e-print,,80957,486,29,321,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Callens2026Fast.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Callens2026Fast.md
2602.09714,GonzalezGarcia2026Fast,Fast Motion Planning for Non-Holonomic Mobile Robots via a Rectangular Corridor Representation of Structured Environments,Alejandro Gonzalez-Garcia et al.,2026,I_corridor_planning,success,arxiv-e-print,,42032,274,24,221,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/GonzalezGarcia2026Fast.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/GonzalezGarcia2026Fast.md
2602.10365,Gorman2026Solving,Solving Geodesic Equations with Composite Bernstein Polynomials for Trajectory Planning,Nick Gorman et al.,2026,A_path_smoothing;K_dubins_reeds_shepp,success,arxiv-e-print,,51684,569,19,237,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Gorman2026Solving.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Gorman2026Solving.md
2602.12096,Mishani2026Multi,Multi Graph Search for High-Dimensional Robot Motion Planning,Itamar Mishani et al.,2026,E_bounded_suboptimal_search,success,arxiv-e-print,,64164,393,30,219,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Mishani2026Multi.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Mishani2026Multi.md
2602.14726,Deflesselle2026ManeuverNet,ManeuverNet: A Soft Actor-Critic Framework for Precise Maneuvering of Double-Ackermann-Steering Robots with Optimized Reward Functions,Kohio Deflesselle et al.,2026,C_elastic_band,success,arxiv-e-print,,53469,316,18,194,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Deflesselle2026ManeuverNet.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Deflesselle2026ManeuverNet.md
2602.19699,Alboni2026CACTOBIC,CACTO-BIC: Scalable Actor-Critic Learning via Biased Sampling and GPU-Accelerated Trajectory Optimization,Elisa Alboni et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,35376,287,20,105,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Alboni2026CACTOBIC.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Alboni2026CACTOBIC.md
2602.20225,Feng2026FACTO,FACTO: Function-space Adaptive Constrained Trajectory Optimization for Robotic Manipulators,Yichang Feng et al.,2026,B_trajectory_optimization,success,arxiv-e-print,,130207,1141,80,467,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Feng2026FACTO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Feng2026FACTO.md
2602.21174,Reijgwart2026Efficient,Efficient Hierarchical Any-Angle Path Planning on Multi-Resolution 3D Grids,Victor Reijgwart et al.,2026,H_hierarchical_planning,success,arxiv-e-print,,66174,370,26,332,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Reijgwart2026Efficient.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Reijgwart2026Efficient.md
2603.00694,Wang2026WildDrive,Wild-Drive: Off-Road Scene Captioning and Path Planning via Robust Multi-modal Routing and Efficient Large Language Model,Zihang Wang et al.,2026,O_dense_forest_narrow_passage,success,arxiv-e-print,,46634,362,21,99,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wang2026WildDrive.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wang2026WildDrive.md
2603.04284,Zacharia2026OmniPlanner,OmniPlanner: Universal Exploration and Inspection Path Planning across Robot Morphologies,Angelos Zacharia et al.,2026,J_homotopy_topology,success,arxiv-e-print,,137193,719,48,645,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zacharia2026OmniPlanner.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zacharia2026OmniPlanner.md
2603.04463,Soleymanzadeh2026GAIDE,GAIDE: Graph-based Attention Masking for Spatial- and Embodiment-aware Motion Planning,Davood Soleymanzadeh et al.,2026,N_path_repair,success,arxiv-e-print,,32039,255,16,80,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Soleymanzadeh2026GAIDE.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Soleymanzadeh2026GAIDE.md
2603.04547,Belmont2026ManyRRT,Many-RRT*: Robust Joint-Space Trajectory Planning for Serial Manipulators,Theodore M. Belmont et al.,2026,D_asymptotically_optimal_sampling,success,arxiv-e-print,,41970,282,6,238,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Belmont2026ManyRRT.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Belmont2026ManyRRT.md
2603.06924,Kim2026LIPP,LIPP: Load-Aware Informative Path Planning with Physical Sampling,Hojune Kim et al.,2026,J_homotopy_topology,success,arxiv-e-print,,43644,366,15,211,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kim2026LIPP.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kim2026LIPP.md
2603.09031,Batool2026ImpedanceDiffusion,ImpedanceDiffusion: Diffusion-Based Global Path Planning for UAV Swarm Navigation with Generative Impedance Control,Faryal Batool et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,38458,381,28,85,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Batool2026ImpedanceDiffusion.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Batool2026ImpedanceDiffusion.md
2603.11074,Feng2026DRAFTO,DRAFTO: Decoupled Reduced-space and Adaptive Feasibility-repair Trajectory Optimization for Robotic Manipulators,Yichang Feng et al.,2026,B_trajectory_optimization,success,arxiv-e-print,,53556,533,40,165,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Feng2026DRAFTO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Feng2026DRAFTO.md
2603.11658,Reinerth2026Coupling,"Coupling Tensor Trains with Graph of Convex Sets: Effective Compression, Exploration, and Planning in the C-Space",Gerhard Reinerth et al.,2026,I_corridor_planning,success,pymupdf4llm,,45688,462,20,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Reinerth2026Coupling.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Reinerth2026Coupling.md
2603.12361,Xie2026GNNDIP,GNN-DIP: Neural Corridor Selection for Decomposition-Based Motion Planning,Peng Xie et al.,2026,I_corridor_planning,success,arxiv-e-print,,45858,423,37,281,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Xie2026GNNDIP.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Xie2026GNNDIP.md
2603.13748,Rustagi2026MultiRobot,Multi-Robot Coordination for Planning under Context Uncertainty,Pulkit Rustagi et al.,2026,G_subgoal_optimization,success,pymupdf4llm,,45199,313,16,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Rustagi2026MultiRobot.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Rustagi2026MultiRobot.md
2603.21880,Bhat2026Optimal,Optimal Solutions for the Moving Target Vehicle Routing Problem with Obstacles via Lazy Branch and Price,Anoop Bhat et al.,2026,I_corridor_planning,success,pymupdf4llm,,52579,413,26,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Bhat2026Optimal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Bhat2026Optimal.md
2603.22508,Mao2026Parallel,Parallel OctoMapping: A Scalable Framework for Enhanced Path Planning in Autonomous Navigation,Yihui Mao et al.,2026,H_hierarchical_planning,success,pymupdf4llm,,86228,766,33,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Mao2026Parallel.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Mao2026Parallel.md
2603.26684,Salanova2026Decoupling,Decoupling Geometric Planning and Execution in Scalable Multi-Agent Path Finding,Fernando Salanova et al.,2026,H_hierarchical_planning,success,arxiv-e-print,,37221,281,8,210,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Salanova2026Decoupling.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Salanova2026Decoupling.md
2603.26696,Tian2026Topological,Topological Motion Planning Diffusion: Generative Tangle-Free Path Planning for Tethered Robots in Obstacle-Rich Environments,Yifu Tian et al.,2026,J_homotopy_topology;L_learning_path_optimization,success,arxiv-e-print,,43616,300,18,263,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tian2026Topological.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tian2026Topological.md
2604.02821,Liu2026GoalConditioned,Goal-Conditioned Neural ODEs with Guaranteed Safety and Stability for Learning-Based All-Pairs Motion Planning,Dechuan Liu et al.,2026,I_corridor_planning,success,arxiv-e-print,,50447,474,21,373,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Liu2026GoalConditioned.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Liu2026GoalConditioned.md
2604.07599,Kondo2026SANDO,SANDO: Safe Autonomous Trajectory Planning for Dynamic Unknown Environments,Kota Kondo et al.,2026,I_corridor_planning;O_dense_forest_narrow_passage,success,arxiv-e-print,,114814,536,53,572,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kondo2026SANDO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kondo2026SANDO.md
2604.10548,Li2026Simple,"Simple but Stable, Fast and Safe: Achieve End-to-end Control by High-Fidelity Differentiable Simulation",Fanxing Li et al.,2026,O_dense_forest_narrow_passage,success,arxiv-e-print,,82846,458,24,169,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Li2026Simple.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Li2026Simple.md
2604.15076,Meliani2026NEATNC,NEAT-NC: NEAT guided Navigation Cells for Robot Path Planning,Hibatallah Meliani et al.,2026,J_homotopy_topology,success,arxiv-e-print,,45301,385,9,83,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Meliani2026NEATNC.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Meliani2026NEATNC.md
2604.19148,Beaudin2026MultiStep,Multi-Step Gaussian Process Propagation for Adaptive Path Planning,Alex Beaudin et al.,2026,G_subgoal_optimization;Q_informed_sampling,success,arxiv-e-print,,46380,342,18,171,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Beaudin2026MultiStep.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Beaudin2026MultiStep.md
2605.01996,Hellander2026Optimized,Optimized and kinematically feasible multi-agent motion planning,Anja Hellander et al.,2026,F_hybrid_astar,success,arxiv-e-print,,48560,405,15,176,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Hellander2026Optimized.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Hellander2026Optimized.md
2605.07215,Yu2026PISTO,PISTO: Proximal Inference for Stochastic Trajectory Optimization,Hongzhe Yu et al.,2026,B_trajectory_optimization,success,arxiv-e-print,,36336,340,27,228,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yu2026PISTO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yu2026PISTO.md
2605.07370,Lai2026MORPHU,MORPH-U: Multi-Objective Resilient Motion Planning for V2X-Enabled Autonomous Driving in High-Uncertainty Environments via Simulation,Shih-Yu Lai,2026,M_multi_objective_planning,success,arxiv-e-print,,27691,236,28,116,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Lai2026MORPHU.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Lai2026MORPHU.md
2605.14199,Wagner2026Motion,Motion Planning for Autonomous Vehicles using Optimization over Graphs of Convex Sets,Matheus Wagner et al.,2026,I_corridor_planning,success,arxiv-e-print,,54922,621,21,244,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wagner2026Motion.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wagner2026Motion.md
2605.15999,Modi2026Constrained,Constrained MPC-Based Motion Planning for Morphing Quadrotors in Ultra-Narrow Passages under Limited Perception,Harsh Modi et al.,2026,O_dense_forest_narrow_passage,success,arxiv-e-print,,47895,496,20,194,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Modi2026Constrained.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Modi2026Constrained.md
2605.16863,Hassidof2026Plan,"Plan First, Diffuse Later: Extrinsic Graph Guidance for Long-Horizon Diffusion Planning",Yaniv Hassidof et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,53112,323,25,202,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Hassidof2026Plan.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Hassidof2026Plan.md
2605.18617,Wei2026ManiSoft,ManiSoft: Towards Vision-Language Manipulation for Soft Continuum Robotics,Ziyu Wei et al.,2026,C_elastic_band,success,arxiv-e-print,,50993,411,33,200,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wei2026ManiSoft.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wei2026ManiSoft.md
2605.19562,Chen2026LearningAccelerated,Learning-Accelerated Optimization-based Trajectory Planning for Cooperative Aerial-Ground Handover Missions,Jingshan Chen et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,36976,268,11,140,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2026LearningAccelerated.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2026LearningAccelerated.md
2605.23240,Chen2026Signal,Signal Temporal Logic Motion Planning via Graphs of Convex Sets,Yu Chen et al.,2026,I_corridor_planning,success,arxiv-e-print,,123397,898,25,1193,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2026Signal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2026Signal.md
2605.25010,Cheriet2026Performance,Performance Comparison of Classical and Neural Sampling Algorithms for Robotic Navigation,Hichem Cheriet et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,29725,287,14,152,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Cheriet2026Performance.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Cheriet2026Performance.md
2605.28362,Ma2026Accelerating,Accelerating Robot Path Planning via Connectivity-Preserving Region Proposal Network,Zhanzheng Ma et al.,2026,J_homotopy_topology,success,arxiv-e-print,,38878,267,21,74,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Ma2026Accelerating.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Ma2026Accelerating.md
2606.02677,Shen2026Motion,Motion Planning in Dynamic Environments: A Survey from Classical to Modern Methods,Zongyuan Shen et al.,2026,R_surveys,success,arxiv-e-print,,148258,740,42,18,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Shen2026Motion.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Shen2026Motion.md
2606.03512,Hana2026SPADE,SPADE: Sketch-guided Path Planning Augmented with Diffusion Experts,Charbel Abi Hana et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,43557,234,17,76,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Hana2026SPADE.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Hana2026SPADE.md
2606.06041,He2026Sampleefficient,Sample-efficient Low-level Motion Planning for Robotic Manipulation Tasks via Zero-shot Transfer Learning,Yuanzhi He et al.,2026,Q_informed_sampling,success,arxiv-e-print,,29282,186,9,70,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/He2026Sampleefficient.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/He2026Sampleefficient.md
2606.14794,Chen2026Computing,Computing Smooth Geodesics under Two-Sided Curvature Bounds with Applications to Robotics and Image Analysis,Da Chen et al.,2026,A_path_smoothing,success,arxiv-e-print,,83794,442,20,581,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2026Computing.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2026Computing.md
2606.16780,Karaf2026DIFFIPPO,DIFF-IPPO: Diffusion-Based Informative Path Planning with Open-Vocabulary Belief Maps,Sausar Karaf et al.,2026,L_learning_path_optimization,success,arxiv-e-print,,36309,488,15,148,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Karaf2026DIFFIPPO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Karaf2026DIFFIPPO.md
