query_id,method,bucket,distance_bin_key,old_time_s,new_time_s,delta_new_minus_old_s,old_feasible,new_feasible,old_collision_violation_count,new_collision_violation_count,old_fallback_triggered,new_fallback_triggered,old_fallback_f3_count,new_fallback_f3_count,old_total_expansions,new_total_expansions,old_path_inflation_ratio,new_path_inflation_ratio,old_failure_reason,new_failure_reason
complex_s01_q0024,n3p_k1,Complex,d08_12,0.21673044678755105,0.21581883286125958,-0.0009116139262914658,True,True,0,0,True,True,0,0,100,100,0.0,0.0,,
complex_s01_q0024,vanilla_ha,Complex,d08_12,0.20683836936950684,0.20737195014953613,0.0005335807800292969,True,True,0,0,False,False,0,0,100,100,,,,
complex_s01_q0024,voronoi_waypoint,Complex,d08_12,0.33909475011751056,0.3391454180236906,5.066790618002415e-05,True,True,0,0,False,False,0,0,14,14,0.015942594173840696,0.015942594173840696,,
complex_s01_q0025,bottleneck_waypoint,Complex,d12_16,0.6226552019361407,0.6238480410538614,0.0011928391177207232,True,True,0,0,False,False,0,0,4,4,,,,
complex_s01_q0025,f_n3p_knn,Complex,d12_16,0.6145647901576012,0.03630930604413152,-0.5782554841134697,True,True,0,0,True,True,0,0,4,0,,,,
complex_s01_q0025,md_dqn,Complex,d12_16,0.17624341719783843,0.1749070817604661,-0.0013363354373723269,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0025,n3p_k1,Complex,d12_16,3.5138619381468743,3.5140678910538554,0.00020595290698111057,False,False,0,0,True,True,1,1,5230,5225,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
complex_s01_q0025,vanilla_ha,Complex,d12_16,2.5003821849823,2.5003106594085693,-7.152557373046875e-05,False,False,0,0,False,False,0,0,3627,3625,,,timeout,timeout
complex_s01_q0025,voronoi_waypoint,Complex,d12_16,0.6213264300022274,0.621297470992431,-2.8959009796380997e-05,True,True,0,0,False,False,0,0,4,4,,,,
complex_s01_q0026,bottleneck_waypoint,Complex,d16_20,0.7682377381715924,0.7686822179239243,0.0004444797523319721,True,True,0,0,False,False,0,0,5,5,0.06312407737260761,0.06031903944016559,,
complex_s01_q0026,f_n3p_knn,Complex,d16_20,0.31432537198998034,0.02062418800778687,-0.29370118398219347,True,True,0,0,True,True,0,0,2,0,0.02465062628100756,0.02330826550532117,,
complex_s01_q0026,md_dqn,Complex,d16_20,0.31347947428002954,0.3116024488117546,-0.001877025468274951,False,False,0,0,False,False,0,0,520,520,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0026,n3p_k1,Complex,d16_20,0.18931578402407467,0.19020361499860883,0.0008878309745341539,True,True,0,0,True,True,0,0,53,53,-0.0005079956725422274,-0.0005079956725422274,,
complex_s01_q0026,vanilla_ha,Complex,d16_20,0.166914701461792,0.1671466827392578,0.0002319812774658203,True,True,0,0,False,False,0,0,49,49,,,,
complex_s01_q0026,voronoi_waypoint,Complex,d16_20,0.6279117879457772,0.6256023719906807,-0.0023094159550964832,True,True,0,0,False,False,0,0,4,4,0.12355983475273824,0.1216150685989612,,
complex_s01_q0027,bottleneck_waypoint,Complex,d20_inf,0.9097144699189812,0.9102989018429071,0.0005844319239258766,True,True,0,0,False,False,0,0,6,6,0.04845790916174808,0.047477847664624484,,
complex_s01_q0027,f_n3p_knn,Complex,d20_inf,0.4655246799811721,0.027788707986474037,-0.43773597199469805,True,True,0,0,True,True,0,0,3,0,-0.0025142882101275577,-0.002886572405744414,,
complex_s01_q0027,md_dqn,Complex,d20_inf,0.16991639719344676,0.1674343415070325,-0.002482055686414242,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0027,n3p_k1,Complex,d20_inf,0.4753622559364885,0.33275010297074914,-0.14261215296573937,True,True,0,0,True,True,0,0,282,281,-0.0022780244163507213,-0.0023131901208146566,,
complex_s01_q0027,vanilla_ha,Complex,d20_inf,2.209019422531128,2.233664035797119,0.02464461326599121,True,True,0,0,False,False,0,0,3137,3137,,,,
complex_s01_q0027,voronoi_waypoint,Complex,d20_inf,0.7650569358374923,0.7692502690479159,0.004193333210423589,True,True,0,0,False,False,0,0,5,5,0.03560662971265671,0.03751270899474002,,
complex_s01_q0028,bottleneck_waypoint,Complex,d08_12,0.47382259904406965,0.4715737490914762,-0.0022488499525934458,True,True,0,0,False,False,0,0,3,3,0.17865647744561408,0.17865647744561408,,
complex_s01_q0028,f_n3p_knn,Complex,d08_12,2.5890996048692614,2.5953357520047575,0.0062361471354961395,True,True,0,0,True,True,1,1,2855,2838,0.0,0.0,,
complex_s01_q0028,md_dqn,Complex,d08_12,0.16910552605986595,0.16840617265552282,-0.0006993534043431282,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0028,n3p_k1,Complex,d08_12,2.5861980551853776,2.5941829921212047,0.007984936935827136,True,True,0,0,True,True,1,1,2850,2836,0.0,0.0,,
complex_s01_q0028,vanilla_ha,Complex,d08_12,1.6974434852600098,1.7220056056976318,0.02456212043762207,True,True,0,0,False,False,0,0,1829,1829,,,,
complex_s01_q0028,voronoi_waypoint,Complex,d08_12,0.47333320905454457,0.4687702658120543,-0.004562943242490292,True,True,0,0,False,False,0,0,3,3,0.331898588492366,0.331267626620928,,
complex_s01_q0029,bottleneck_waypoint,Complex,d12_16,0.7575215159449726,0.7644626181572676,0.006941102212294936,True,True,0,0,False,False,0,0,5,5,0.0723541040253406,0.0723541040253406,,
complex_s01_q0029,f_n3p_knn,Complex,d12_16,0.18930930411443114,0.19038146804086864,0.0010721639264374971,True,True,0,0,True,True,0,0,65,65,0.0,0.0,,
complex_s01_q0029,md_dqn,Complex,d12_16,0.17175827757455409,0.17098617437295616,-0.000772103201597929,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0029,n3p_k1,Complex,d12_16,0.18723072903230786,0.18823180091567338,0.001001071883365512,True,True,0,0,True,True,0,0,65,65,0.0,0.0,,
complex_s01_q0029,vanilla_ha,Complex,d12_16,0.18217849731445312,0.18332791328430176,0.0011494159698486328,True,True,0,0,False,False,0,0,65,65,,,,
complex_s01_q0029,voronoi_waypoint,Complex,d12_16,0.6202118890359998,0.618364887079224,-0.0018470019567757845,True,True,0,0,False,False,0,0,4,4,0.11262397994144835,0.11262397994144835,,
complex_s01_q0030,bottleneck_waypoint,Complex,d16_20,0.6137069039978087,0.6109998568426818,-0.0027070471551269293,True,True,0,0,False,False,0,0,4,4,0.02546461081543816,0.02546461081543816,,
complex_s01_q0030,f_n3p_knn,Complex,d16_20,0.0007070889696478844,0.0007114040199667215,4.315050318837166e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0030,md_dqn,Complex,d16_20,0.16960685490630567,0.1685004006139934,-0.0011064542923122644,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0030,n3p_k1,Complex,d16_20,0.0007016279269009829,0.0006852350197732449,-1.6392907127738e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0030,vanilla_ha,Complex,d16_20,0.14822053909301758,0.14802908897399902,-0.0001914501190185547,True,True,0,0,False,False,0,0,1,1,,,,
complex_s01_q0030,voronoi_waypoint,Complex,d16_20,0.6084488341584802,0.6090613198466599,0.0006124856881797314,True,True,0,0,False,False,0,0,4,4,0.013606233521040956,0.013606233521040956,,
complex_s01_q0031,bottleneck_waypoint,Complex,d20_inf,0.4897903648670763,0.49325010599568486,0.0034597411286085844,True,True,0,0,False,False,0,0,21,21,0.020064061452762516,0.02265882830746202,,
complex_s01_q0031,f_n3p_knn,Complex,d20_inf,0.30862463591620326,0.01988698518835008,-0.2887376507278532,True,True,0,0,False,False,0,0,2,0,0.032017362273593086,0.00971618280500075,,
complex_s01_q0031,md_dqn,Complex,d20_inf,0.22249877802096307,0.2188485914375633,-0.0036501865833997726,False,False,0,0,False,False,0,0,176,176,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0031,n3p_k1,Complex,d20_inf,0.3058904430363327,0.01583522604778409,-0.29005521698854864,True,True,0,0,False,False,0,0,2,0,0.032017362273593086,0.00971618280500075,,
complex_s01_q0031,vanilla_ha,Complex,d20_inf,0.17198681831359863,0.17188763618469238,-9.918212890625e-05,True,True,0,0,False,False,0,0,41,41,,,,
complex_s01_q0031,voronoi_waypoint,Complex,d20_inf,0.7746205430012196,0.7780647377949208,0.003444194793701172,True,True,0,0,False,False,0,0,20,20,0.1064844671097096,0.1064844671097096,,
complex_s01_q0032,bottleneck_waypoint,Complex,d08_12,0.48047420592047274,0.4809107920154929,0.000436586095020175,True,True,0,0,False,False,0,0,13,13,0.2241247871538654,0.22657487689379985,,
complex_s01_q0032,f_n3p_knn,Complex,d08_12,0.2963515769224614,0.012047830037772655,-0.28430374688468874,True,True,0,0,True,True,0,0,2,0,0.4683407174195393,0.460085948231985,,
complex_s01_q0032,md_dqn,Complex,d08_12,0.1927079102024436,0.18957602186128497,-0.0031318883411586285,False,False,0,0,False,False,0,0,341,341,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0032,n3p_k1,Complex,d08_12,0.2983629039954394,0.15565940784290433,-0.14270349615253508,True,True,0,0,True,True,0,0,4,3,0.31772366352278736,0.31746049476755545,,
complex_s01_q0032,vanilla_ha,Complex,d08_12,1.9188694953918457,2.0131256580352783,0.09425616264343262,True,True,0,0,False,False,0,0,1829,1829,,,,
complex_s01_q0032,voronoi_waypoint,Complex,d08_12,0.6206126189790666,0.6236589539330453,0.0030463349539786577,True,True,0,0,False,False,0,0,270,270,0.13675254564812578,0.13675254564812578,,
complex_s01_q0033,bottleneck_waypoint,Complex,d12_16,0.474528914084658,0.4751679259352386,0.0006390118505805731,True,True,0,0,False,False,0,0,3,3,0.04840519584520697,0.04840519584520697,,
complex_s01_q0033,f_n3p_knn,Complex,d12_16,0.6453524089884013,0.6482509928755462,0.002898583887144923,True,True,0,0,True,True,0,0,766,766,0.0,0.0,,
complex_s01_q0033,md_dqn,Complex,d12_16,0.1706894061062485,0.168598058167845,-0.002091347938403487,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0033,n3p_k1,Complex,d12_16,0.6416274178773165,0.6479574320837855,0.006330014206469059,True,True,0,0,True,True,0,0,766,766,0.0,0.0,,
complex_s01_q0033,vanilla_ha,Complex,d12_16,0.6313586235046387,0.6384823322296143,0.007123708724975586,True,True,0,0,False,False,0,0,766,766,,,,
complex_s01_q0033,voronoi_waypoint,Complex,d12_16,0.4721916690468788,0.4752983250655234,0.0031066560186445713,True,True,0,0,False,False,0,0,3,3,0.025653616075497432,0.026179701194567917,,
complex_s01_q0034,bottleneck_waypoint,Complex,d16_20,0.48331892397254705,0.4865092148538679,0.003190290881320834,True,True,0,0,False,False,0,0,7,7,0.037018364286917516,0.037018364286917516,,
complex_s01_q0034,f_n3p_knn,Complex,d16_20,0.1526102910283953,0.010979300132021308,-0.141630990896374,True,True,0,0,False,False,0,0,1,0,-0.0004941173982762059,-0.0004941173982762059,,
complex_s01_q0034,md_dqn,Complex,d16_20,0.21190451085567474,0.2103435064200312,-0.0015610044356435537,False,False,0,0,False,False,0,0,307,307,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0034,n3p_k1,Complex,d16_20,0.1533138700760901,0.009767093928530812,-0.14354677614755929,True,True,0,0,False,False,0,0,1,0,-0.0004941173982762059,-0.0004941173982762059,,
complex_s01_q0034,vanilla_ha,Complex,d16_20,0.15213799476623535,0.15543270111083984,0.003294706344604492,True,True,0,0,False,False,0,0,9,9,,,,
complex_s01_q0034,voronoi_waypoint,Complex,d16_20,0.6169960910920054,0.6198144149966538,0.002818323904648423,True,True,0,0,False,False,0,0,4,4,0.08695203922313244,0.08695203922313244,,
complex_s01_q0035,bottleneck_waypoint,Complex,d20_inf,0.771828155964613,0.7731200191192329,0.0012918631546199322,True,True,0,0,False,False,0,0,5,5,0.022148825857573495,0.01888755174430168,,
complex_s01_q0035,f_n3p_knn,Complex,d20_inf,0.31482014898210764,0.02051620092242956,-0.2943039480596781,True,True,0,0,True,True,0,0,2,0,-0.01109515475843692,-0.011405991288412465,,
complex_s01_q0035,md_dqn,Complex,d20_inf,0.17956970329396427,0.17770454799756408,-0.0018651552964001894,True,True,0,0,False,False,0,0,445,445,0.9625834269763256,0.9625834269763256,,
complex_s01_q0035,n3p_k1,Complex,d20_inf,0.3397766291163862,0.33902838081121445,-0.0007482483051717281,True,True,0,0,True,True,0,0,38,38,0.013853605330359509,0.013853605330359509,,
complex_s01_q0035,vanilla_ha,Complex,d20_inf,0.1723191738128662,0.17151308059692383,-0.0008060932159423828,True,True,0,0,False,False,0,0,49,49,,,,
complex_s01_q0035,voronoi_waypoint,Complex,d20_inf,0.76677086786367,0.7721944709774107,0.005423603113740683,True,True,0,0,False,False,0,0,5,5,0.053995956845266146,0.0546662964306559,,
complex_s01_q0036,bottleneck_waypoint,Complex,d08_12,0.3308219281025231,0.3284937241114676,-0.0023282039910554886,True,True,0,0,False,False,0,0,2,2,0.016303955733571796,0.016303955733571796,,
complex_s01_q0036,f_n3p_knn,Complex,d08_12,0.0004478590562939644,0.0004543219693005085,6.462913006544113e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0036,md_dqn,Complex,d08_12,0.16970414435490966,0.17057208996266127,0.0008679456077516079,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0036,n3p_k1,Complex,d08_12,0.0004300421569496393,0.00045755389146506786,2.7511734515428543e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0036,vanilla_ha,Complex,d08_12,0.14482498168945312,0.14379239082336426,-0.0010325908660888672,True,True,0,0,False,False,0,0,1,1,,,,
complex_s01_q0036,voronoi_waypoint,Complex,d08_12,0.32914815400727093,0.32932688808068633,0.0001787340734153986,True,True,0,0,False,False,0,0,2,2,0.017337091116329084,0.017337091116329084,,
complex_s01_q0037,bottleneck_waypoint,Complex,d12_16,0.4783725719898939,0.48082938394509256,0.0024568119551986456,True,True,0,0,False,False,0,0,3,3,0.0849484214986429,0.0849484214986429,,
complex_s01_q0037,f_n3p_knn,Complex,d12_16,0.5576085140928626,0.26876753591932356,-0.28884097817353904,True,True,0,0,True,True,0,0,101,99,0.18841985058292998,0.18766302921021727,,
complex_s01_q0037,md_dqn,Complex,d12_16,0.2542188160587102,0.2526098790112883,-0.0016089370474219322,False,False,0,0,False,False,0,0,343,343,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0037,n3p_k1,Complex,d12_16,0.32326194015331566,0.32368594594299793,0.0004240057896822691,True,True,0,0,True,True,0,0,18,18,0.25488053201066463,0.25488053201066463,,
complex_s01_q0037,vanilla_ha,Complex,d12_16,1.2743163108825684,1.2881267070770264,0.013810396194458008,True,True,0,0,False,False,0,0,1223,1223,,,,
complex_s01_q0037,voronoi_waypoint,Complex,d12_16,0.4765877609606832,0.48325330507941544,0.006665544118732214,True,True,0,0,False,False,0,0,3,3,0.15379110629213955,0.15379110629213955,,
complex_s01_q0038,bottleneck_waypoint,Complex,d16_20,0.6185989980585873,0.621875406941399,0.0032764088828116655,True,True,0,0,False,False,0,0,4,4,0.035111838543142815,0.035111838543142815,,
complex_s01_q0038,f_n3p_knn,Complex,d16_20,0.0009474058169871569,0.0008672778494656086,-8.012796752154827e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0038,md_dqn,Complex,d16_20,0.15886756824329495,0.15681426506489515,-0.0020533031783998013,True,True,0,0,False,False,0,0,346,346,0.4363212689179983,0.4363212689179983,,
complex_s01_q0038,n3p_k1,Complex,d16_20,0.0008252288680523634,0.00084840995259583,2.3181084543466568e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s01_q0038,vanilla_ha,Complex,d16_20,0.15073132514953613,0.15160799026489258,0.0008766651153564453,True,True,0,0,False,False,0,0,1,1,,,,
complex_s01_q0038,voronoi_waypoint,Complex,d16_20,0.624384026043117,0.6296813900116831,0.00529736396856606,True,True,0,0,False,False,0,0,16,16,0.021216975775146807,0.021216975775146807,,
complex_s01_q0039,bottleneck_waypoint,Complex,d20_inf,0.9020340009592474,0.9091069530695677,0.00707295211032033,True,True,0,0,False,False,0,0,6,6,-0.010104073142865544,-0.00210401660489945,,
complex_s01_q0039,f_n3p_knn,Complex,d20_inf,0.6167131240945309,0.03843064815737307,-0.5782824759371579,True,True,0,0,True,True,0,0,4,0,0.006678693528471502,-0.002861666473009894,,
complex_s01_q0039,md_dqn,Complex,d20_inf,0.16953150648623705,0.16783716692589223,-0.0016943395603448153,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s01_q0039,n3p_k1,Complex,d20_inf,0.33037668000906706,0.1738915629684925,-0.15648511704057455,True,True,0,0,True,True,0,0,12,11,-0.020715799982547023,-0.020715799982546912,,
complex_s01_q0039,vanilla_ha,Complex,d20_inf,0.2261066436767578,0.22848176956176758,0.0023751258850097656,True,True,0,0,False,False,0,0,177,177,,,,
complex_s01_q0039,voronoi_waypoint,Complex,d20_inf,1.0424516240600497,1.0420614511240274,-0.00039017293602228165,True,True,0,0,False,False,0,0,7,7,0.013679866366628213,0.016803426291236656,,
complex_s02_q0040,bottleneck_waypoint,Complex,d08_12,0.4787927600555122,0.47967894095927477,0.000886180903762579,True,True,0,0,False,False,0,0,3,3,0.12702644307527677,0.10378952144396303,,
complex_s02_q0040,f_n3p_knn,Complex,d08_12,0.0004965479020029306,0.0004964068066328764,-1.41095370054245e-07,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s02_q0040,md_dqn,Complex,d08_12,0.2128841222729534,0.20907691400498152,-0.0038072082679718733,False,False,0,0,False,False,0,0,430,430,,,md_dqn_not_reached,md_dqn_not_reached
complex_s02_q0040,n3p_k1,Complex,d08_12,0.00046928785741329193,0.00048154895193874836,1.2261094525456429e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s02_q0040,vanilla_ha,Complex,d08_12,0.14813876152038574,0.14843153953552246,0.00029277801513671875,True,True,0,0,False,False,0,0,1,1,,,,
complex_s02_q0040,voronoi_waypoint,Complex,d08_12,0.4730573398992419,0.47357437084428966,0.0005170309450477362,True,True,0,0,False,False,0,0,3,3,0.04024137927508309,0.026452427354136665,,
complex_s02_q0041,bottleneck_waypoint,Complex,d12_16,0.48076861584559083,0.48188148997724056,0.0011128741316497326,True,True,0,0,False,False,0,0,3,3,0.07817532007744221,0.07817532007744221,,
complex_s02_q0041,f_n3p_knn,Complex,d12_16,0.0006362530402839184,0.0006298229563981295,-6.4300838857889175e-06,True,True,0,0,False,False,0,0,0,0,2.220446049250313e-16,2.220446049250313e-16,,
complex_s02_q0041,md_dqn,Complex,d12_16,0.17081170855090022,0.17013044166378677,-0.000681266887113452,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s02_q0041,n3p_k1,Complex,d12_16,0.0006220750510692596,0.0006183169316500425,-3.7581194192171097e-06,True,True,0,0,False,False,0,0,0,0,2.220446049250313e-16,2.220446049250313e-16,,
complex_s02_q0041,vanilla_ha,Complex,d12_16,0.15090012550354004,0.15047502517700195,-0.00042510032653808594,True,True,0,0,False,False,0,0,1,1,,,,
complex_s02_q0041,voronoi_waypoint,Complex,d12_16,0.6248268280178308,0.6243035108782351,-0.000523317139595747,True,True,0,0,False,False,0,0,4,4,0.10954275674644065,0.10954275674644065,,
complex_s02_q0042,bottleneck_waypoint,Complex,d16_20,0.7621412188746035,0.7634275471791625,0.0012863283045589924,True,True,0,0,False,False,0,0,5,5,0.06833281697888416,0.06833281697888416,,
complex_s02_q0042,f_n3p_knn,Complex,d16_20,0.463621144881472,0.027080272091552615,-0.4365408727899194,True,True,0,0,False,False,0,0,3,0,-0.0012903631693084172,-0.0019461406897051114,,
complex_s02_q0042,md_dqn,Complex,d16_20,0.16956402081996202,0.16549500892870128,-0.004069011891260743,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s02_q0042,n3p_k1,Complex,d16_20,0.4562983331270516,0.022596118040382862,-0.43370221508666873,True,True,0,0,False,False,0,0,3,0,-0.0012903631693084172,-0.0019461406897051114,,
